created_at,comment_uuid,type,entity_uuid,user_id,sort_key,movie_name,lang,parent_uuid,replies,text,updated_at,reply_count,comment_id,spoiler_count,image,report_count,entity_type,tenant,inappropriate_count,uuid,is_spoiler,like_count,expires_at,last_read
,,,77a7c8a8-affe-40b3-a24a-eb425dba43d9,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1733384582980364,1730792582980364
,,,5b5b35ef-735c-45b6-ae5a-e946691757f9,75184478,user-read-75184478,ಮಹಾವತಾರ ನರಸಿಂಹ,,,,,,,,,,,,,,,,,1761394468831425,1758802468831425
,,,dfe600d9-a22a-4f4a-a540-3e2b01926d74,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1739816262113678,1737224262113678
,,,449a7521-8df2-429b-ba6e-f8b9510fec60,75184478,user-read-75184478,俺だけレベルアップな件 -ReAwakening-,,,,,,,,,,,,,,,,,1738240865376070,1735648865376070
,,,ff07a778-cf94-4243-a8ca-ec401f51f579,75184478,user-read-75184478,Mangalavaaram,,,,,,,,,,,,,,,,,1736528989251322,1733936989251322
,,,612e282c-f77f-4860-9efe-7074d9f6e4b2,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1738349123358053,1735757123358053
,,,b75f4425-810d-4583-a206-076f037c0c09,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1731817274630526,1729225274630527
,,,355cd3b7-1a44-438a-a074-04a83d4be699,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1735187251024854,1732595251024854
,,,16f03418-66de-4111-a4dd-2008db2164ae,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1751119974594962,1748527974594962
,,,12badd27-32ce-4e6f-a192-cce9733b2c8b,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1734115102863996,1731523102863997
,,,40000f8e-541a-4194-a6a9-b59bcef9f16d,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1733509915035731,1730917915035731
,,,5f30d4d5-4269-4b19-a038-4df4eea5ab59,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1734408710150667,1731816710150667
,,,3d0b84a2-6b30-41cd-bb82-32ffdc6b47d7,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1733455988894526,1730863988894527
,,,2ae08d2a-b74c-4524-bd18-7027dc52ecdd,75184478,user-read-75184478,Maharshi,,,,,,,,,,,,,,,,,1772288888947550,1769696888947551
,,,dbe34254-b02c-4413-a334-b6170233cacc,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1730393119675406,1727801119675406
,,,70a4ef4e-b725-4ae1-9bd2-310507211524,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1731323751393694,1728731751393694
,,,2e37b343-7c67-4e2a-8b2e-2f875b3237ab,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1751120028332045,1748528028332045
,,,0bd837c3-61af-4b19-90d6-d6cdd5ac4e18,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1729802430429001,1727210430429001
,,,c4249125-250c-4683-b5aa-21a4fe3a6da3,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1737722579456485,1735130579456485
,,,950d7457-0ce9-48da-b31d-f154d5003313,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1708021846241543,1705429846241543
,,,1989cfa4-418e-4edc-ab7e-4b7720247334,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1735146698539783,1732554698539783
,,,b6242c95-28f7-447f-aa28-8d9974ff888c,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1731226103751148,1728634103751149
,,,61b517cc-08cc-4d35-b1d9-5676971caa9e,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1763487093472394,1760895093472394
,,,4fb4ba0c-3292-4b6c-b20b-660f0b6cb2dc,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1731088090567525,1728496090567525
,,,bd2e6693-3d05-44eb-b8a8-68ff96b636cd,75184478,user-read-75184478,Batman Begins,,,,,,,,,,,,,,,,,1744111082622676,1741519082622676
,,,775cc809-9b4e-4101-8a10-e979e439b974,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1784127129469296,1781535129469296
,,,c3c9183c-2d83-438c-b1eb-6f7996962bcd,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1735146347892195,1732554347892196
,,,edd7de3a-9664-4829-bc38-90480101aabd,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1738046808511285,1735454808511285
,,,4221ab51-9af9-473e-9a12-79011e29a0f6,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1751120020924270,1748528020924270
,,,1436fb0b-6d9d-458c-b6fc-a22087c19155,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1753188368743127,1750596368743127
,,,80b2b838-40fc-4ec1-b500-d4dd0b6ed20d,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1734174096921870,1731582096921870
,,,dfcfaa39-f09e-43e0-9318-9132bcbf1bb2,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1737911344572387,1735319344572387
,,,fadcba93-b6ff-40ae-8238-bf09e7fea8da,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1735184971907433,1732592971907433
,,,7369e9ce-5d17-4e64-a6c7-2cfe5f8b05d4,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1731225999981733,1728633999981733
,,,8512b5af-18c0-488b-9c10-1b6b5af7c002,75184478,user-read-75184478,The Croods: A New Age,,,,,,,,,,,,,,,,,1731933696457990,1729341696457990
,,,3ec8b498-1cc6-403b-9833-8d388fd38e3e,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1733505802659993,1730913802659993
,,,8fb47ef1-2943-4ec6-b68e-b0ca35ae17b3,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1731226130877606,1728634130877606
,,,b7c658cc-d561-4129-9b68-ddddc50547c7,75184478,user-read-75184478,Deadpool & Wolverine,,,,,,,,,,,,,,,,,1734072674507431,1731480674507431
,,,412d271b-962c-4eb6-ad72-d72b500045ae,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1735083208955335,1732491208955335
,,,ba1e823e-0660-4f97-a4ad-19f02e069958,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1736006608077016,1733414608077016
,,,ebc2685c-c11d-4b6b-ad66-79b5765fa886,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1735146557129772,1732554557129773
,,,6622dab8-94dc-48b8-958d-c0f9f3bb9b3e,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1733507113798958,1730915113798958
,,,45c1e773-80d2-422c-a502-29cbd6226039,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1731348429273124,1728756429273124
,,,78578640-5389-437d-8fc6-dfcd149c05dc,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1751119946573686,1748527946573686
,,,241a0627-bc71-494c-91ae-98be8c15f499,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1737911281176348,1735319281176349
,,,740cd424-dcea-4786-befb-9c6e27caa128,75184478,user-read-75184478,劇場版ハイキュー!! ゴミ捨て場の決戦,,,,,,,,,,,,,,,,,1733367986339824,1730775986339824
,,,e1d0bc50-e265-4f58-ad3a-8deb9e733e24,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1733765641857933,1731173641857933
,,,93e664b0-f772-47ba-99b2-a9da76a633b1,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1734176428767546,1731584428767546
,,,a0d7d4a4-0d91-461f-a537-41e4f46cbf88,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1732874217347043,1730282217347044
,,,98787a02-864a-4ee3-bdc0-8a676d81055d,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1741619461089686,1739027461089686
,,,32c9645e-78f5-4cb7-a2ae-a0205fe4c7ee,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1737904618152319,1735312618152319
,,,b77cec5c-82ab-436e-a41d-94d0c6b13466,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1742902130639992,1740310130639992
,,,7b7c68b9-8624-4f6f-90bd-89db71f31670,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1751120013984513,1748528013984514
,,,537fb138-db2e-43e1-8878-fd8753cb564c,75184478,user-read-75184478,Beast,,,,,,,,,,,,,,,,,1730792003856227,1728200003856227
,,,69973f48-6de5-46b3-b030-78ea5116ad4f,75184478,user-read-75184478,स्त्री 2,,,,,,,,,,,,,,,,,1730524768809689,1727932768809689
,,,95edf60a-bbc8-455e-9107-c70df4a51561,75184478,user-read-75184478,లక్కీ బాస్కర్,,,,,,,,,,,,,,,,,1736084419763104,1733492419763104
,,,d14ac36a-b9f9-49bf-8d12-394fb6083582,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1734176302176371,1731584302176371
,,,ad62a634-e133-44f9-b911-6de25274f52e,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1729802833634566,1727210833634567
,,,78240144-609d-4f0e-a833-e3099a1c1bf9,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1728319836137840,1725727836137840
,,,34a0d90c-f495-4884-993c-f6c7bbaa7403,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1733715510670520,1731123510670520
,,,44ddf161-d056-4bf2-be31-32fc3f6bf40d,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1758907221795159,1756315221795159
,,,622dc8a7-48fb-444b-98ed-6c7c831dbe6c,75184478,user-read-75184478,Shutter Island,,,,,,,,,,,,,,,,,1752260791592736,1749668791592736
,,,29492193-19f4-46ce-8c00-158b0f0b31bf,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1755004422393124,1752412422393125
,,,0e22f21f-3e93-40ba-87e8-50f983e7d7a2,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1736686700136432,1734094700136432
,,,27aff55a-7360-4e75-97d1-fe70ca16e196,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1739873270934168,1737281270934168
,,,87f06396-77c6-47d2-b455-e6dc410621ee,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1733632565677489,1731040565677489
,,,7e6c3add-f49b-40e7-a86d-382495cee773,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1754940557767839,1752348557767839
,,,f2cfff9d-726d-491c-bc2e-8049e32b9843,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1731226366979826,1728634366979826
,,,68cb0bc7-ec99-45c9-add6-a068a86b1588,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1733398136413060,1730806136413060
,,,ed6c50f0-a090-4073-8beb-6ba5dd21f69f,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1739208299939930,1736616299939930
,,,94854686-0cb5-4244-933d-c3a5ba371022,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1731300925097708,1728708925097708
,,,df0a5767-c640-4413-8bb6-2c673d127604,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1743161736400202,1740569736400202
,,,4d91da4a-1e30-41b0-85ac-8f529313c64d,75184478,user-read-75184478,Final Destination: Bloodlines,,,,,,,,,,,,,,,,,1750171109889333,1747579109889333
,,,7433aabb-3d89-4567-8da1-b29b5daedf8c,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1733562367693709,1730970367693709
,,,e79b1a04-f13d-4c3e-8a49-deda77fb1aa6,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1731779610400314,1729187610400314
,,,eae8926e-9793-402d-8259-a3b1cb9277a4,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1735146720461921,1732554720461921
,,,112d698e-6612-4893-83c8-68952488cf64,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1741094971699752,1738502971699752
,,,54bcfd1f-7362-4369-93a8-c19d3064ba27,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1729082173138276,1726490173138276
,,,20853480-0a24-47df-9795-a6be98f9c048,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1751120007662359,1748528007662360
,,,acc8d069-89a8-4819-ae57-b5a102b5b3bd,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1734341713473383,1731749713473384
,,,1410dfdf-3245-4012-b8ad-cc0015a7df15,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1731087993087642,1728495993087642
,,,41d04485-d66c-4f64-84f2-cc2c6db38b9f,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1728926248575733,1726334248575734
,,,788ad79d-59f8-4f77-9cc4-70eff338719d,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1751120081542513,1748528081542513
,,,3b02f60b-d8dc-4f0d-ad5d-691284edc5bc,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1731310221645930,1728718221645930
,,,f9871621-b1e9-4ccd-ae46-0645ff947f09,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1751119924255792,1748527924255792
,,,f2c388d8-d0d7-4e6c-8896-711c51296cd3,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1730954654158752,1728362654158752
,,,937ac58c-7e64-4ee0-9c6d-67534db30879,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1762971920268529,1760379920268529
,,,696f40a3-d41a-456b-ac76-fb7c38c37850,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1735394153468633,1732802153468633
,,,941c58e2-271c-4168-84bb-a4c8d9740a64,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1751119964383262,1748527964383262
,,,bf6a68f5-46f9-4a74-b45f-0fbcaa26dbb2,75184478,user-read-75184478,ブルーロック-EPISODE 凪-,,,,,,,,,,,,,,,,,1731995569574346,1729403569574346
,,,60f4dbc8-4de1-4539-b484-6f77aeb381e9,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1731348597035604,1728756597035605
,,,26d35e57-0c5e-479e-a293-b03fbb2e1369,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1733454552896209,1730862552896209
,,,a6364841-bac2-45c4-b942-9297828de655,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1730954600876740,1728362600876740
,,,f73b9871-3a6b-4c9e-b883-d2af0b1460a7,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1729181508654541,1726589508654542
,,,87dbfd73-2484-4f5e-8a8b-96e294f12304,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1731669409280666,1729077409280666
,,,37164a50-a9ca-4fee-8cce-0d67f7537dea,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1739278486067670,1736686486067670
,,,17812949-37f8-431a-a501-ec32aeef6bdc,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1731659757960760,1729067757960760
,,,8d03cb2c-4336-4944-8bdf-191dc51572dc,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1784477268713874,1781885268713874
,,,b9984a5c-ae46-47a8-b750-50caf78cd226,75184478,user-read-75184478,,,,,,,,,,,,,,,,,,1731326064458237,1728734064458237
,,,bbfa4d7a-b31c-44bc-8ed0-88f28e60ec99,75184478,user-read-75184478,ये जवानी है दीवानी,,,,,,,,,,,,,,,,,1733941961981927,1731349961981928
